,Object,X1,Y1,X2,Y2,MidX,MidY,Length,Z1x,Z1y,Z2x,Z2y,Z1,Z2,Interp_distance1,Interp_distance2,Zdiff,Zdiffsmooth,UniqueID
1000,15,864542.3978414092,1442870.4653062664,864627.4989418872,1442871.401246164,864584.9211014097,1442870.9329760778,1518.458235648372,864500.0,1442870.0,864650.0,1442870.0,-8492.0439453125,-8408.1474609375,42.40039464534614,22.54464697015807,-83.896484375,,15_1518.458235648372
1089,15,864533.5888336656,1442995.5711364038,864606.590626009,1443008.8471177078,864570.146739671,1443002.2194947668,1650.9165084006495,864500.0,1443020.0,864650.0,1443020.0,-8457.9384765625,-8426.5888671875,41.53286799168966,44.81919827160977,-31.349609375,,15_1650.9165084006495
1090,15,864533.3646319498,1442998.755256862,864606.5484184709,1443009.0163850018,864569.9139405787,1443003.8798501235,1652.5931047528115,864500.0,1443020.0,864650.0,1443020.0,-8457.9384765625,-8426.5888671875,39.5542384094217,44.81829688652659,-31.349609375,,15_1652.5931047528115
1091,15,864533.3765128219,1442998.5865243087,864605.8592632777,1443011.780143323,864569.6747896143,1443005.193691281,1653.9285341858244,864500.0,1443020.0,864650.0,1443020.0,-8457.9384765625,-8426.5888671875,39.655120089753574,44.89956216019361,-31.349609375,,15_1653.9285341858244
1092,15,864533.1523121962,1443001.7706292851,864605.8170503585,1443011.9494321968,864569.4422039657,1443006.8540805622,1655.6051345107403,864500.0,1443020.0,864650.0,1443020.0,-8457.9384765625,-8426.5888671875,37.8336590962974,44.91040726798366,-31.349609375,,15_1655.6051345107403
1093,15,864533.164191963,1443001.6019124298,864605.1279005622,1443014.7131688744,864569.2028380063,1443008.1678876886,1656.9405689822981,864500.0,1443020.0,864650.0,1443020.0,-8457.9384765625,-8426.5888671875,37.925627942094295,45.182473275620886,-31.349609375,,15_1656.9405689822981
1094,15,864532.9399924442,1443004.7860016865,864605.0856821864,1443014.8824796316,864568.9704688762,1443009.8283113788,1658.617173361298,864500.0,1443020.0,864650.0,1443020.0,-8457.9384765625,-8426.5888671875,36.28372702618406,45.20492184907537,-31.349609375,,15_1658.617173361298
1095,15,864532.9518710896,1443004.6173007572,864604.3965378611,1443017.6461943686,864568.7308848139,1443011.1420839832,1659.9526129813426,864500.0,1443020.0,864650.0,1443020.0,-8457.9384765625,-8426.5888671875,36.365550240609565,45.664167133602255,-31.349609375,,15_1659.9526129813426
1096,15,864532.7276726939,1443007.8013740638,864604.3543139509,1443017.8155273208,864568.4987353424,1443012.802542585,1661.6292215061183,864500.0,1443020.0,864650.0,1443020.0,-8457.9384765625,-8426.5888671875,34.92716757324918,45.697927477970026,-31.349609375,,15_1661.6292215061183
1097,15,864532.7395502004,1443007.6326893077,864603.6651751765,1443020.5792197965,864568.2589300023,1443014.1162801636,1662.9646663858448,864500.0,1443020.0,864650.0,1443020.0,-8457.9384765625,-8426.5888671875,34.99755021548582,46.33844502139554,-31.349609375,,15_1662.9646663858448
1098,15,864532.5153529451,1443010.8167464195,864603.622945652,1443020.7485752637,864568.0270033992,1443015.7767741866,1664.6412791466412,864500.0,1443020.0,864650.0,1443020.0,-8457.9384765625,-8426.5888671875,33.78728049823076,46.38309535728779,-31.349609375,,15_1664.6412791466412
1099,15,864532.5272292957,1443010.6480780803,864602.9338125074,1443023.512245162,864567.786973536,1443017.0904762265,1665.9767294021087,864500.0,1443020.0,864600.0,1443070.0,-8457.9384765625,-8434.7255859375,33.84492708290948,46.58023836042226,-23.212890625,,15_1665.9767294021087
