,Object,X1,Y1,X2,Y2,MidX,MidY,Length,Z1x,Z1y,Z2x,Z2y,Z1,Z2,Interp_distance1,Interp_distance2,Zdiff,Zdiffsmooth,UniqueID
1000,23,868100.4623736334,1439640.8710445524,868162.8322891685,1439590.334349495,868131.6405220638,1439615.6082144496,1583.8387271064573,868100.0,1439670.0,868200.0,1439620.0,-8777.0146484375,-9204.7763671875,29.132624921966883,47.555121157931474,427.76171875,,23_1583.8387271064573
1089,23,868188.5548197653,1439743.6113524835,868247.9665369454,1439691.6509060208,868218.2686919802,1439717.6241206764,1717.6957550884292,868200.0,1439770.0,868250.0,1439670.0,-8806.1171875,-9210.552734375,28.763742252271406,21.746188252536328,404.435546875,,23_1717.6957550884292
1090,23,868188.3382604382,1439743.3587840407,868249.6823326624,1439693.6928400048,868219.0033082984,1439718.5314699146,1718.8632069182936,868200.0,1439770.0,868250.0,1439670.0,-8806.1171875,-9210.552734375,29.08179082174112,23.69496950896305,404.435546875,,23_1718.8632069182936
1091,23,868190.507617176,1439745.8888577193,868249.8965379118,1439693.9477613652,868220.2100949971,1439719.911297539,1720.6963076818029,868200.0,1439770.0,868250.0,1439670.0,-8806.1171875,-9210.552734375,25.91240077180848,23.947984859040847,404.435546875,,23_1720.6963076818029
1092,23,868190.2910579318,1439745.636289373,868251.6123336289,1439695.9896953495,868220.944703482,1439720.8186534275,1721.8637597512707,868200.0,1439770.0,868250.0,1439670.0,-8806.1171875,-9210.552734375,26.226969927864232,26.039659830526276,404.435546875,,23_1721.8637597512707
1093,23,868192.4604145914,1439748.1663629606,868251.8265388735,1439696.2446167043,868222.151498017,1439722.1984743988,1723.6968606657335,868200.0,1439770.0,868250.0,1439670.0,-8806.1171875,-9210.552734375,23.09876738059511,26.308100467568757,404.435546875,,23_1723.6968606657335
1094,23,868192.2438554171,1439747.9137946959,868253.5423346055,1439698.286550706,868222.8860986631,1439723.105836944,1724.8643129763382,868200.0,1439770.0,868250.0,1439670.0,-8806.1171875,-9210.552734375,23.40850793038424,28.507491739915636,404.435546875,,23_1724.8643129763382
1095,23,868194.4132120078,1439750.443868203,868253.7565398344,1439698.5414720422,868224.0929010399,1439724.4856512563,1726.6974140409561,868200.0,1439770.0,868250.0,1439670.0,-8806.1171875,-9210.552734375,20.338497754934547,28.787622650438625,404.435546875,,23_1726.6974140409561
1096,23,868194.1966529058,1439750.1913000226,868255.4723355721,1439700.583406051,868224.827493838,1439725.3930204588,1727.8648665876174,868200.0,1439770.0,868250.0,1439670.0,-8806.1171875,-9210.552734375,20.641304035566165,31.069135525300698,404.435546875,,23_1727.8648665876174
1097,23,868196.3660094207,1439752.7213734414,868255.6865407992,1439700.8383273848,868226.0343040657,1439726.7728281112,1729.6979678078017,868200.0,1439770.0,868250.0,1439670.0,-8806.1171875,-9210.552734375,17.65663680551922,31.358239461940872,404.435546875,,23_1729.6979678078017
1098,23,868196.1494503955,1439752.4688053506,868257.4023365435,1439702.8802614014,868226.7688890126,1439727.6802039794,1730.8654205950006,868200.0,1439770.0,868250.0,1439670.0,-8806.1171875,-9210.552734375,17.94908126039011,33.70320720835203,404.435546875,,23_1730.8654205950006
1099,23,868198.318806835,1439754.9988786816,868257.616541763,1439703.1351827262,868227.9757070947,1439729.0600049638,1732.698521966898,868200.0,1439770.0,868250.0,1439670.0,-8806.1171875,-9210.552734375,15.095033993616994,33.99929473864513,404.435546875,,23_1732.698521966898
