,Object,X1,Y1,X2,Y2,MidX,MidY,Length,Z1x,Z1y,Z2x,Z2y,Z1,Z2,Interp_distance1,Interp_distance2,Zdiff,Zdiffsmooth,UniqueID
1000,21,868504.264977189,1444534.628892774,868464.3979918917,1444488.6485099685,868484.3328297859,1444511.6402529033,1525.8966125881377,868500.0,1444570.0,868450.0,1444470.0,-8575.8310546875,-8613.134765625,35.627310547055586,23.5599043835203,37.3037109375,,21_1525.8966125881377
1089,21,868625.8549596638,1444512.2386303837,868614.4191576352,1444442.5211914687,868620.1494882053,1444477.4556867043,1667.3633106658563,868650.0,1444520.0,868600.0,1444420.0,-8567.416015625,-8625.845703125,25.361818372427752,26.74165612070466,58.4296875,,21_1667.3633106658563
1090,21,868629.4418584659,1444511.7605894841,868615.0045684117,1444442.3701847743,868622.215005586,1444477.0259374664,1669.4730609964565,868650.0,1444520.0,868600.0,1444420.0,-8567.416015625,-8625.845703125,22.14780054509261,26.93626254805569,58.4296875,,21_1669.4730609964565
1091,21,868628.8393837081,1444511.840883797,868617.334531445,1444441.7691708717,868623.0993875478,1444476.8807335976,1670.3692839697428,868650.0,1444520.0,868600.0,1444420.0,-8567.416015625,-8625.845703125,22.6791282695643,27.827734023111592,58.4296875,,21_1670.3692839697428
1092,21,868632.4262845408,1444511.3628426269,868617.919960118,1444441.618159561,868625.1649308553,1444476.4511174604,1672.4790325756915,868650.0,1444520.0,868600.0,1444420.0,-8567.416015625,-8625.845703125,19.58152094525245,28.079704297482436,58.4296875,,21_1672.4790325756915
1093,21,868631.8238078188,1444511.4431372017,868620.2499054136,1444441.0171502337,868626.0492869784,1444476.3057811733,1673.3752515159742,868650.0,1444520.0,868600.0,1444420.0,-8567.416015625,-8625.845703125,20.089645670246846,29.185257806073594,58.4296875,,21_1673.3752515159742
1094,21,868635.410710665,1444510.9650957629,868620.835351779,1444440.8661343593,868628.1148559527,1444475.8762967915,1675.484998425337,868650.0,1444520.0,868600.0,1444420.0,-8567.416015625,-8625.845703125,17.160328023473134,29.48741166759312,58.4296875,,21_1675.484998425337
1095,21,868634.8082320177,1444511.0453905943,868623.1652795312,1444440.2651295573,868628.9991865038,1444475.730829419,1676.381213399607,868650.0,1444520.0,868600.0,1444420.0,-8567.416015625,-8625.845703125,17.63447884224748,30.778330879572287,58.4296875,,21_1676.381213399607
1096,21,868638.3951368282,1444510.567348894,868623.7507434072,1444440.114109166,868631.0647808821,1444475.3014754697,1678.4909586329036,868650.0,1444520.0,868600.0,1444420.0,-8567.416015625,-8625.845703125,14.954857275304784,31.123547354596933,58.4296875,,21_1678.4909586329036
1097,21,868637.7926562795,1444510.6476439787,868626.0806538028,1444439.5131088411,868631.9490861148,1444475.1558783269,1679.3871696976303,868650.0,1444520.0,868650.0,1444420.0,-8567.416015625,-8618.455078125,15.378094935946747,30.86902232248149,51.0390625,,21_1679.3871696976303
1098,21,868641.3795630384,1444510.1696020188,868626.666134994,1444439.3620839834,868634.014705646,1444474.7266535047,1681.496913282924,868650.0,1444520.0,868650.0,1444420.0,-8567.416015625,-8618.455078125,13.074733568179134,30.320942470460217,51.0390625,,21_1681.496913282924
1099,21,868640.7770806093,1444510.249897354,868628.9960282197,1444438.7610880875,868634.8989858096,1444474.5809278863,1682.3931204931819,868650.0,1444520.0,868650.0,1444420.0,-8567.416015625,-8618.455078125,13.421130492363776,28.162834672187714,51.0390625,,21_1682.3931204931819
