,Object,X1,Y1,X2,Y2,MidX,MidY,Length,Z1x,Z1y,Z2x,Z2y,Z1,Z2,Interp_distance1,Interp_distance2,Zdiff,Zdiffsmooth,UniqueID
1000,17,867790.5868220137,1441770.019323559,867785.9283934606,1441715.0560460472,867788.2574589578,1441742.5359294047,1531.2032721204114,867800.0,1441770.0,867800.0,1441670.0,-8597.1318359375,-8602.9140625,9.413197820152323,47.2023028676785,5.7822265625,,17_1531.2032721204114
1089,17,867923.6776285758,1441747.7036369336,867914.0998040483,1441699.039953088,867918.8903458941,1441723.380074706,1663.3292570904648,867900.0,1441770.0,867900.0,1441670.0,-8607.1669921875,-8618.4228515625,32.523190202748204,32.281935343926655,11.255859375,,17_1663.3292570904648
1090,17,867923.9530711821,1441747.6499099259,867917.3556168226,1441698.6331119693,867920.6544943212,1441723.142627765,1665.1093134722864,867900.0,1441770.0,867900.0,1441670.0,-8607.1669921875,-8618.4228515625,32.76089353752999,33.48242130344814,11.255859375,,17_1665.1093134722864
1091,17,867926.625577346,1441747.1286188988,867917.0801379711,1441698.6675353628,867921.8544708106,1441722.9062669163,1666.3323465977246,867950.0,1441770.0,867900.0,1441670.0,-8613.9443359375,-8618.4228515625,32.70265597602341,33.370026923676114,4.478515625,,17_1666.3323465977246
1092,17,867926.9010264565,1441747.0748906224,867920.3359448967,1441698.2606949753,867923.6186481058,1441722.6690005295,1668.1124075143912,867950.0,1441770.0,867900.0,1441670.0,-8613.9443359375,-8618.4228515625,32.54417334544017,34.816914500366856,4.478515625,,17_1668.1124075143912
1093,17,867929.5735261647,1441746.5536008542,867920.0604719844,1441698.2951176264,867924.8185956324,1441722.43245837,1669.3354472766162,867950.0,1441770.0,867900.0,1441670.0,-8613.9443359375,-8618.4228515625,31.096213053110603,34.684812493830776,4.478515625,,17_1669.3354472766162
1094,17,867929.8489818162,1441746.4998713022,867923.3162730067,1441697.8882779763,867926.5828020334,1441722.195374047,1671.1155127814282,867950.0,1441770.0,867900.0,1441670.0,-8613.9443359375,-8618.4228515625,30.95673727411402,36.351129767973546,4.478515625,,17_1671.1155127814282
1095,17,867932.5214750299,1441745.9785828008,867923.0408060941,1441697.922699878,867927.7827203586,1441721.9586490572,1672.3385592678098,867950.0,1441770.0,867900.0,1441670.0,-8613.9443359375,-8618.4228515625,29.707361366969863,36.201600985880106,4.478515625,,17_1672.3385592678098
1096,17,867932.7969372695,1441745.9248519635,867926.2966011574,1441697.5158609725,867929.5469561114,1441721.7217483257,1674.118629420433,867950.0,1441770.0,867950.0,1441670.0,-8613.9443359375,-8625.990234375,29.589831366319444,36.31767781324976,12.0458984375,,17_1674.118629420433
1097,17,867935.4694239347,1441745.4035647397,867926.0211403086,1441697.5502821163,867930.7468449877,1441721.4848389686,1675.341682714015,867950.0,1441770.0,867950.0,1441670.0,-8613.9443359375,-8625.990234375,28.567853757355103,36.52401616453524,12.0458984375,,17_1675.341682714015
1098,17,867935.7448928163,1441745.3498326067,867929.2769293473,1441697.1434439637,867932.5111103399,1441721.2481233762,1677.1217575732678,867950.0,1441770.0,867950.0,1441670.0,-8613.9443359375,-8625.990234375,28.475231927677065,34.14984930403291,12.0458984375,,17_1677.1217575732678
1099,17,867938.4173728926,1441744.8285466682,867929.0014746172,1441697.1778643432,867933.7109695186,1441721.011028094,1678.3448177605203,867950.0,1441770.0,867950.0,1441670.0,-8613.9443359375,-8625.990234375,27.70847006865091,34.344932355571665,12.0458984375,,17_1678.3448177605203
1158,17,868031.500292852,1441712.478175864,868004.9999941529,1441687.6812117896,868017.9424738678,1441699.791799982,1767.6728313279025,868050.0,1441720.0,868000.0,1441670.0,-8638.14453125,-8635.064453125,19.970403172977903,18.374580046306253,-3.080078125,0.18088942307692307,17_1767.6728313279025
