869703.5795,1444365.531
868695.4618,1444423.678
867452.0038,1445447.142
868050.3709,1444855.608
868477.3382,1444479.659
869174.8101,1444497.511
867313.0038,1445408.869
868192.9995,1444746.572
867826.0991,1445237.669
867369.3131,1445478.933
869703.5954,1444435.487
869415.2792,1444377.237
